run   lumisection evt
305814 1268 2152695459
305821 159 227187668
305821 324 531230489
305832 169 193885622
305842 741 779742833
305862 163 186608365
305862 259 372666405
305862 434 701124100
305862 440 711270990
305840 1100 1793761728
305840 1102 1796135967
305840 411 759622450
305902 105 113915449
305114 515 529878724
305898 165 208287279
305898 209 291283389
305898 571 932553801
305842 414 456647035
305842 550 597861094
305898 722 1182836589
306042 158 306357508
305059 82 46761693
305059 104 83757804
305064 406 668617466
305059 112 96730100
305186 227 354109479
306125 1060 1915262822
306456 471 780639600
305045 522 876626866
305178 85 59395466
305064 283 470894335
305064 286 476263501
305064 306 508857265
305064 606 964596476
305207 848 1344285166
305064 1356 1774813857
305064 866 1286056659
305064 878 1299064016
305208 57 98288967
305208 353 550030801
305064 1956 2239662980
305064 1961 2243093479
305059 490 689032243
305064 1328 1749627702
305064 1416 1825948782
305081 198 285549528
305064 1645 2010111837
305064 1839 2157256232
305064 2016 2280627339
305081 319 519235087
305312 107 180812214
305336 199 323206428
305064 1761 2099517201
305081 298 478778036
305081 514 871471490
305204 1205 1658149440
305313 82 148834073
305081 562 956427059
305314 54 64317094
305081 291 463790307
305081 1008 1712576009
305081 789 1337150398
305081 720 1226149247
305081 752 1273857167
305207 54 24932484
305207 828 1309072034
305081 571 973193398
